id,StopArrivalTime,BusArrivalTime,BusDepartureTime,StartStopId,EndStopId,BusType, Num Detours
243,430,773,837,S7,S17,Blue,1
485,475,780,837,S8,S17,Blue,1
314,441,792,837,S10,S17,Blue,1
625,504,895,1023,S2,S13,Blue,1
488,475,806,838,S8,S13,Blue,1
448,466,803,839,S4,S10,Blue,1
538,484,825,839,S8,S10,Blue,1
624,504,895,1023,S2,S14,Blue,1
443,466,775,844,S3,S14,Blue,1
493,478,806,844,S8,S14,Blue,1
697,519,832,844,S12,S14,Blue,1
501,481,838,844,S13,S14,Blue,1
724,527,913,1037,S2,S11,Blue,1
861,550,937,1061,S2,S7,Blue,1
884,552,937,1061,S2,S7,Blue,1
704,522,913,1037,S2,S12,Blue,1
781,535,913,1037,S2,S12,Blue,1
787,535,937,1061,S2,S8,Blue,1
835,544,937,1061,S2,S8,Blue,1
568,490,824,851,S3,S8,Blue,1
642,507,895,1023,S2,S15,Blue,1
464,470,812,854,S9,S15,Blue,1
839,544,937,1061,S2,S9,Blue,1
539,484,824,857,S3,S9,Blue,1
723,527,913,1037,S2,S13,Blue,1
153,420,732,859,S7,S2,Blue,2
364,448,732,859,S11,S2,Blue,2
415,460,732,859,S11,S2,Blue,2
520,481,732,859,S14,S2,Blue,2
310,441,732,859,S17,S2,Blue,2
632,507,895,1023,S2,S16,Blue,1
427,460,785,860,S5,S16,Blue,1
472,472,819,860,S10,S16,Blue,1
737,527,913,1037,S2,S14,Blue,1
745,529,913,1037,S2,S14,Blue,1
514,481,799,863,S3,S14,Blue,1
474,472,813,863,S6,S14,Blue,1
463,470,819,863,S7,S14,Blue,1
484,475,831,863,S9,S14,Blue,1
524,483,858,863,S13,S14,Blue,1
515,481,845,864,S7,S10,Blue,1
467,470,785,866,S5,S17,Blue,1
461,470,812,866,S9,S17,Blue,1
628,504,824,869,S3,S11,Blue,1
847,545,937,1061,S2,S12,Blue,1
509,481,857,875,S9,S12,Blue,1
549,485,825,879,S8,S16,Blue,1
479,472,831,879,S9,S16,Blue,1
815,539,937,1061,S2,S13,Blue,1
536,484,833,882,S5,S13,Blue,1
471,472,866,991,S2,S3,Blue,1
512,481,866,991,S2,S3,Blue,1
537,484,866,991,S2,S3,Blue,1
547,485,866,991,S2,S3,Blue,1
747,529,913,1037,S2,S17,Blue,1
513,481,879,885,S16,S17,Blue,1
320,441,753,887,S4,S2,Blue,2
291,437,753,887,S5,S2,Blue,2
408,458,753,887,S8,S2,Blue,2
418,460,753,887,S8,S2,Blue,2
316,441,753,887,S9,S2,Blue,2
220,425,753,887,S10,S2,Blue,2
610,502,753,887,S14,S2,Blue,2
814,539,937,1061,S2,S14,Blue,1
817,539,937,1061,S2,S14,Blue,1
822,542,937,1061,S2,S14,Blue,1
888,552,937,1061,S2,S14,Blue,1
531,484,824,888,S3,S14,Blue,1
476,472,866,991,S2,S5,Blue,1
518,481,866,991,S2,S5,Blue,1
805,537,937,1061,S2,S15,Blue,1
557,488,824,898,S3,S15,Blue,1
551,488,866,991,S2,S6,Blue,1
851,547,937,1061,S2,S16,Blue,1
508,481,845,904,S7,S16,Blue,1
798,536,875,904,S12,S16,Blue,1
473,472,866,991,S2,S7,Blue,1
483,475,866,991,S2,S7,Blue,1
497,478,866,991,S2,S7,Blue,1
535,484,866,991,S2,S7,Blue,1
648,507,884,905,S3,S7,Blue,1
350,446,779,906,S5,S2,Blue,2
357,448,779,906,S9,S2,Blue,2
294,437,779,906,S10,S2,Blue,2
426,460,779,906,S13,S2,Blue,2
681,516,779,906,S14,S2,Blue,2
233,429,779,906,S15,S2,Blue,2
989,568,888,910,S14,S17,Blue,1
560,488,895,1023,S2,S3,Blue,1
592,497,895,1023,S2,S3,Blue,1
661,511,895,1023,S2,S3,Blue,1
675,513,895,1023,S2,S3,Blue,1
693,519,895,1023,S2,S3,Blue,1
691,519,884,913,S3,S8,Blue,1
754,530,884,913,S3,S8,Blue,1
564,490,892,913,S5,S8,Blue,1
554,488,905,913,S7,S8,Blue,1
583,496,895,1023,S2,S4,Blue,1
460,469,866,991,S2,S9,Blue,1
546,485,866,991,S2,S9,Blue,1
553,488,895,1023,S2,S5,Blue,1
617,503,895,1023,S2,S5,Blue,1
677,513,895,1023,S2,S5,Blue,1
687,516,895,1023,S2,S5,Blue,1
477,472,919,922,S4,S5,Blue,1
379,453,804,930,S5,S2,Blue,2
454,469,804,930,S8,S2,Blue,2
388,453,804,930,S9,S2,Blue,2
695,519,804,930,S14,S2,Blue,2
716,524,804,930,S14,S2,Blue,2
403,458,804,930,S16,S2,Blue,2
746,529,913,1037,S2,S3,Blue,1
767,531,913,1037,S2,S3,Blue,1
580,492,892,932,S5,S11,Blue,1
773,533,913,1037,S2,S4,Blue,1
663,511,895,1023,S2,S7,Blue,1
602,502,922,937,S5,S7,Blue,1
545,485,905,938,S7,S12,Blue,1
590,496,913,938,S8,S12,Blue,1
656,508,895,1023,S2,S8,Blue,1
672,513,895,1023,S2,S8,Blue,1
699,519,913,1037,S2,S6,Blue,1
779,533,913,1037,S2,S6,Blue,1
578,492,913,945,S8,S13,Blue,1
869,550,913,949,S3,S9,Blue,1
582,496,922,949,S5,S9,Blue,1
594,497,943,949,S8,S9,Blue,1
500,478,866,991,S2,S14,Blue,1
507,481,866,991,S2,S14,Blue,1
639,507,884,950,S3,S14,Blue,1
769,531,913,1037,S2,S7,Blue,1
783,535,913,1037,S2,S7,Blue,1
919,556,931,951,S3,S7,Blue,1
794,536,937,1061,S2,S3,Blue,1
807,537,937,1061,S2,S3,Blue,1
812,539,937,1061,S2,S3,Blue,1
832,544,937,1061,S2,S3,Blue,1
855,547,937,1061,S2,S3,Blue,1
868,550,937,1061,S2,S3,Blue,1
579,492,895,1023,S2,S10,Blue,1
690,516,895,1023,S2,S10,Blue,1
803,537,913,956,S3,S10,Blue,1
589,496,922,956,S5,S10,Blue,1
701,522,913,1037,S2,S8,Blue,1
708,522,913,1037,S2,S8,Blue,1
721,527,913,1037,S2,S8,Blue,1
475,472,866,991,S2,S15,Blue,1
614,503,945,958,S13,S15,Blue,1
738,527,913,1037,S2,S9,Blue,1
757,530,913,1037,S2,S9,Blue,1
782,535,913,1037,S2,S9,Blue,1
858,547,937,1061,S2,S5,Blue,1
462,470,866,991,S2,S16,Blue,1
482,475,866,991,S2,S16,Blue,1
540,484,866,991,S2,S16,Blue,1
604,502,895,1023,S2,S12,Blue,1
486,475,866,991,S2,S17,Blue,1
510,481,900,970,S6,S17,Blue,1
629,504,951,970,S7,S10,Blue,1
724,527,913,1037,S2,S11,Blue,1
530,483,935,975,S4,S11,Blue,1
649,507,957,975,S8,S11,Blue,1
625,504,895,1023,S2,S13,Blue,1
861,550,937,1061,S2,S7,Blue,1
884,552,937,1061,S2,S7,Blue,1
1051,583,955,976,S3,S7,Blue,1
624,504,895,1023,S2,S14,Blue,1
775,533,913,980,S3,S14,Blue,1
883,552,913,980,S3,S14,Blue,1
562,490,949,980,S9,S14,Blue,1
872,551,969,980,S12,S14,Blue,1
704,522,913,1037,S2,S12,Blue,1
781,535,913,1037,S2,S12,Blue,1
593,497,945,982,S6,S12,Blue,1
787,535,937,1061,S2,S8,Blue,1
835,544,937,1061,S2,S8,Blue,1
670,511,976,982,S7,S8,Blue,1
839,544,937,1061,S2,S9,Blue,1
723,527,913,1037,S2,S13,Blue,1
642,507,895,1023,S2,S15,Blue,1
1012,573,980,990,S14,S15,Blue,1
460,469,866,991,S2,S9,Blue,1
462,470,866,991,S2,S16,Blue,1
471,472,866,991,S2,S3,Blue,1
473,472,866,991,S2,S7,Blue,1
475,472,866,991,S2,S15,Blue,1
476,472,866,991,S2,S5,Blue,1
482,475,866,991,S2,S16,Blue,1
483,475,866,991,S2,S7,Blue,1
486,475,866,991,S2,S17,Blue,1
497,478,866,991,S2,S7,Blue,1
500,478,866,991,S2,S14,Blue,1
507,481,866,991,S2,S14,Blue,1
512,481,866,991,S2,S3,Blue,1
518,481,866,991,S2,S5,Blue,1
535,484,866,991,S2,S7,Blue,1
537,484,866,991,S2,S3,Blue,1
540,484,866,991,S2,S16,Blue,1
546,485,866,991,S2,S9,Blue,1
547,485,866,991,S2,S3,Blue,1
551,488,866,991,S2,S6,Blue,1
737,527,913,1037,S2,S14,Blue,1
745,529,913,1037,S2,S14,Blue,1
613,503,957,994,S8,S14,Blue,1
643,507,957,994,S8,S14,Blue,1
586,496,963,994,S9,S14,Blue,1
936,558,955,994,S3,S10,Blue,1
632,507,895,1023,S2,S16,Blue,1
907,555,913,996,S3,S16,Blue,1
600,497,922,996,S5,S16,Blue,1
558,488,949,996,S9,S16,Blue,1
644,507,976,999,S7,S11,Blue,1
605,502,937,1003,S7,S17,Blue,1
847,545,937,1061,S2,S12,Blue,1
970,566,955,1005,S3,S12,Blue,1
609,502,964,1005,S5,S12,Blue,1
596,497,1003,1129,S7,S2,Blue,2
577,492,1003,1129,S8,S2,Blue,2
668,511,1003,1129,S11,S2,Blue,2
921,558,931,1009,S3,S16,Blue,1
607,502,945,1009,S6,S16,Blue,1
640,507,951,1009,S7,S16,Blue,1
920,556,982,1009,S12,S16,Blue,1
815,539,937,1061,S2,S13,Blue,1
655,508,982,1012,S8,S13,Blue,1
747,529,913,1037,S2,S17,Blue,1
570,490,963,1016,S9,S17,Blue,1
715,524,975,1016,S11,S17,Blue,1
814,539,937,1061,S2,S14,Blue,1
817,539,937,1061,S2,S14,Blue,1
822,542,937,1061,S2,S14,Blue,1
888,552,937,1061,S2,S14,Blue,1
